user_id,first_name,last_name,membership_tier,lifetime_miles_earned,current_miles_balance,amazing_lounges_member
U33713,Kate,Reiss,Basic,41486,31418,0
U64548,Valenti,Foster,Basic,52782,18649,0
U10599,Padraic,Dane,Basic,23105,23105,1
U57856,Bruce,Lester,Basic,32692,32692,0
U84260,Hildegarde,Kelly,Basic,52021,5,0
U30381,Alice,McKean,Basic,12123,1766,0
U32653,Joseph,Fleischman,Basic,2891,1472,0
U81582,Will,Bowie,Basic,60385,60385,0
U91521,Ella,Phelan,Basic,40089,40089,0
U71612,Betsy,Sandoz,Basic,1119,765,0
U43631,Margery,Louise,Basic,37325,19937,0
U80204,Marion,Highwater,Basic,60957,50890,0
U40832,Julius,Robinson,Basic,54603,42847,0
U85979,Will,Dejong,Basic,36760,36760,1
U91955,Nora,Siegal,Basic,42017,19158,0
U16705,Fein,Gopal,Basic,44643,14126,0
U97825,Joan,Weston,Basic,52137,52137,0
U90239,Adam,Campbell,Basic,50207,39360,1
U44829,Elsie,Lewis,Elite,112465,112465,0
U22658,Rebecca,Brooks,Basic,61764,61764,0
U51743,Clara,Creech,Basic,9721,9721,0
U84296,Joyce,Lord,Basic,71233,6765,1
U93335,Phil,Gaylord,Basic,31686,31686,0
U18191,Matt,Farmer,Basic,35373,35373,0
U48273,Bruce,O'Dell,Basic,61719,61719,0
U17045,Valenti,Siegal,Basic,72467,43029,0
U53077,Eunice,Sperry,Basic,59364,6771,0
U71026,Jim,Basil,Basic,11247,11247,0
U21316,James,Lenski,Elite,112081,112081,1
U32437,Sheila,Coolidge,Basic,48574,48574,0
U56932,Steve,Hiaasen,Elite,83959,83959,1
U16527,Paul,Bond,Basic,32259,28881,0
U23815,Eunice,Janet,Basic,29570,23272,0
U15738,Jennie,Vanderpool,Basic,52501,52501,1
U17669,Gennifer,Farmer,Basic,32940,20507,0
U16660,Amy,Selden,Basic,27317,2885,1
U62330,Michele,Vawter,Basic,17314,17314,1
U49477,Carole,Schaefer,Basic,33684,22884,0
U10006,Maia,Swift,Basic,53913,22299,0
U64692,Rebecca,Gidwitz,Basic,6294,5091,0
U43159,Lynne,Hallock,Basic,52991,52991,0
U77943,Lloyd,Turnage,Basic,14451,14451,0
U48306,Caroline,Henkes,Basic,70410,61370,0
U54243,Wanda,Bowie,Basic,20703,20703,0
U33072,Eleanor,Gidwitz,Basic,60519,16829,0
U67084,Hildegarde,Foster,Basic,15675,8466,0
U37132,Elizabeth,Alexander,Basic,41967,41967,0
U55306,Linda,Bowen,Basic,59155,59155,0
U43291,Cynthia,dePaola,Basic,604,114,0
U43939,Kathryn,Wood,Elite,121440,121440,1
U95230,Robert,Stolz,Basic,9303,9303,0
U57899,Edwin,Stead,Basic,50818,43030,1
U89922,Christian,Creech,Basic,44926,8453,0
U91686,Florence,Eaton,Basic,33527,23245,0
U91640,Lynne,Hesse,Basic,30216,25882,0
U20900,Doris,Willem,Basic,56541,18654,0
U19433,Dorothy,Paterson,Basic,41373,30630,0
U89976,Adam,Gould,Basic,54855,54855,0
U91614,Joan,Dejong,Basic,68451,68451,0
U61078,Fred,Rhoads,Elite,102251,59063,1
U78998,Derrick,Raskin,Basic,41502,7062,0
U18565,Ashley,Larson,Basic,3240,3240,0
U96300,Vince,Gidwitz,Basic,41081,1738,0
U21996,Rick,Hewes,Basic,32297,32297,0
U13284,Jim,Roe,Basic,2827,1522,0
U74696,Phil,Nelson,Basic,68096,51641,0
U56929,Irene,Farmer,Basic,34916,30600,0
U78018,Claire,Whitney,Basic,58042,4444,0
U10777,Ursula,Brittain,Basic,48981,18955,0
U97909,Grace,Selden,Elite,105497,86863,0
U25595,Steve,Meigs,Elite,99554,99554,0
U95293,Irene,Jones,Basic,3470,3470,0
U79780,Zilpha,Jarrell,Basic,68604,3932,0
U83371,Dave,Appelt,Basic,17141,3956,0
U41870,Francis,Langton,Basic,41401,18282,0
U70336,Ella,Rhoads,Basic,3242,3242,0
U75044,Ester,Fenner,Basic,9249,9249,0
U86487,Ingrid,Richard,Basic,43187,43187,0
U72544,Alicia,Paterson,Basic,50267,28155,0
U70935,Arthur,Lin,Elite,114541,18996,0
U78449,Shannon,Steig,Basic,11041,10250,0
U65641,Jerry,Finger,Basic,11041,11041,0
U81291,David,Cooper,Basic,38598,38598,0
U13644,Marguerite,Brubaker,Basic,12436,12436,0
U19929,Margarita,Keith,Basic,71531,15042,0
U55970,Arthur,Hiranandani,Elite,93713,72127,0
U27512,Erin,Warga,Basic,49274,49274,0
U30163,Edwin,Aly,Basic,46736,46736,0
U30843,Lauren,New,Elite,89233,89233,0
U77576,Amy,Black,Basic,65376,41806,0
U86388,Dave,Lowry,Basic,62538,45785,0
U85882,Ester,Aly,Basic,51094,51094,0
U19384,Padraic,Keatley,Basic,13196,8851,0
U95259,Jane,Wood,Elite,102055,40548,1
U59714,Johnson,Cloyd,Basic,57918,22803,0
U78888,Vince,Lownsbery,Basic,57325,52669,0
U32935,Virginia,Kendall,Basic,62129,4576,1
U26142,Adam,Leigh,Basic,22096,5819,0
U14247,Olivia,Taylor,Basic,27258,26359,0
U74764,Derrick,Hubbard,Basic,10993,10993,0
U94203,Hilda,Boston,Basic,69015,45031,0
U36208,Lois,Seredy,Basic,33529,33529,0
U81334,Esther,Hiranandani,Basic,29234,29234,0
U64025,Leo,Bianco,Basic,33203,33203,0
U76169,Paul,Selden,Basic,10428,10428,0
U68914,Cece,Jane,Basic,23620,8536,0
U73005,Florence,Bryan,Basic,18494,18494,0
U36979,Kirby,Yelchin,Basic,11771,11771,0
U50186,Kathi,Soontornvat,Basic,8162,4172,0
U24629,Michele,Hawes,Basic,8958,4060,0
U95481,Meindert,Gould,Basic,35852,35852,0
U27743,Eric,McKay,Basic,71985,12255,0
U17173,Phyllis,Barnes,Basic,44079,44079,0
U96287,Vince,Langton,Basic,19160,19160,0
U31066,Shannon,L'Engle,Basic,32317,32317,0
U89638,Bill,L'Engle,Basic,41451,1188,0
U86126,Eloise,Gilbert,Basic,68705,51348,0
U60469,David,Rankin,Basic,67272,31794,0
U47958,Sterling,Whalen,Basic,10939,5610,0
U47326,Kwame,McKissack,Basic,46860,19715,0
U31709,Megan,Wu,Basic,12577,12577,0
U25437,Audrey,Louise,Basic,63352,45401,0
U91997,Robert,Kendall,Basic,10038,10038,1
U46987,Joyce,Gaylord,Basic,26895,26895,0
U60924,Gennifer,Preus,Basic,25217,3786,1
U22417,Erik,Sandoz,Basic,55664,55664,0
U12981,Sulamith,Yep,Basic,1284,359,0
U71849,James,Allee,Basic,21333,11064,0
U76235,George,Konigsburg,Basic,69669,58651,1
U33595,Bill,Bianco,Basic,13430,12382,0
U92314,Norma,Bell,Basic,64258,64258,0
U15557,Eleanor,Malkus,Basic,10651,10651,0
U19314,Miska,Davis,Basic,53089,13377,0
U96563,Karen,Hurd,Basic,37673,37673,0
U62117,Claire,Farmer,Basic,62899,41699,0
U86231,Marjorie,Paterson,Basic,62250,62250,0
U34208,Ralph,Gopal,Basic,30753,30753,0
U41755,Cornelia,Ingram,Basic,17949,9285,0
U44533,Isaac,Snedeker,Basic,72754,5593,0
U79267,Sid,Richard,Basic,55982,5831,0
U75977,Allan,George,Basic,60108,26658,0
U43583,Renée,Young,Basic,59123,59123,0
U75983,Hendrik,Whitney,Basic,69715,39641,0
U80295,Avi,Fleischman,Basic,9165,9165,0
U48203,Laurence,Savage,Basic,11754,10896,0
U81183,Charles,Jarvis,Basic,47260,47260,0
U29728,Ruth,Gaylord,Basic,38359,38359,0
U46990,Miska,Reynolds,Elite,116056,2672,1
U70139,Sulamith,Henkes,Basic,3550,1472,0
U35665,Joan,Davis,Basic,47637,31016,0
U20149,Mabel,Blumberg,Basic,68714,59762,0
U10334,Dorothy,Jones,Basic,21450,18323,1
U83296,Aranka,Baity,Basic,23912,23912,0
U51863,Arna,Estes,Basic,65522,22067,0
U87066,Gary,Hiaasen,Basic,7474,3623,0
U14745,Shannon,Seeger,Basic,12589,11492,0
U37368,Cece,North,Basic,65234,39814,0
U28408,Eugene,Meigs,Basic,46416,46416,0
U17822,Isaac,Gould,Basic,11860,3571,0
U78386,Jacqueline,Muñoz,Basic,8491,6065,0
U63582,Arna,Jane,Elite,104455,1363,1
U60438,Emily,Best,Basic,8678,1331,0
U51780,Natalie,Lee,Basic,66473,8735,0
U98207,Kathi,Kalnay,Basic,23972,6444,0
U73122,Ester,McGraw,Basic,34281,34281,0
U93402,Idwal,Sauer,Basic,5966,5966,0
U43061,Renée,Barnes,Basic,54793,42586,0
U65906,Annie,Janet,Basic,74788,30738,0
U49760,Jennie,Ingalls,Basic,9177,7010,0
U70244,Olivia,Lowry,Basic,50583,50583,0
U26155,Charles,Kalashnikoff,Basic,28649,28594,0
U43534,Thanhha,Gantos,Basic,49252,48905,0
U47094,Richard,Lide,Basic,45763,3907,0
U37970,Wanda,Multnomah,Basic,68397,68397,0
U71490,Robin,Williams-Garcia,Basic,18617,18617,0
U27421,Olivia,Fleischman,Basic,68706,46554,0
U85185,Ashley,Ish-Kishor,Basic,31041,10981,0
U19227,Will,Fenner,Basic,47308,38521,0
U88421,Janet,Nelson,Basic,7023,3609,0
U64730,Anne,Steig,Basic,52266,52266,0
U16607,Sulamith,Nelson,Basic,41322,40859,0
U57342,Catherine,Langton,Basic,61899,21132,0
U99731,Lloyd,Lee,Basic,37667,13301,0
U94271,Eunice,Lowry,Basic,45376,20068,0
U87783,Catherine,Greene,Basic,9368,346,0
U12814,Amy,Woodson,Basic,70728,111,0
U86781,Jack,DiCamillo,Basic,68192,56401,0
U20774,Sheila,Bell,Basic,12177,3879,0
U74761,Dhan,Kelly,Basic,25666,15368,0
U15598,Joseph,Marie,Basic,8863,4776,0
U96944,Alan,Paul,Basic,27540,25441,0
U52708,Walter,Foster,Basic,61635,43970,0
U69417,Clara,Members,Basic,16409,16409,0
U46522,Catherine,Dean,Basic,35188,9284,0
U23062,Padraic,Rylant,Basic,73978,73978,0
U34838,Hilda,Hewes,Basic,66903,46848,0
U56409,Ingrid,Jane,Basic,12500,12500,0
U47619,Alice,Lai,Basic,48830,48830,0
U81517,Jamake,Larson,Basic,47827,47827,0
U71139,Cyrus,Young,Basic,5053,5053,0
U91793,Megan,Pène,Basic,49302,49302,0
U97667,Idwal,Shippen,Basic,64593,23440,0
U50021,Cornelia,O'Dell,Elite,91863,76085,1
U15636,Kelly,McKinley,Basic,59995,49541,0
U38813,Scott,Sheinkin,Basic,10730,8654,0
U56214,Scott,Highwater,Basic,38507,30088,0
U72934,Cyrus,Bowie,Basic,13465,11418,0
U42353,Kimberly,Cooper,Basic,10108,7454,0
U17880,Kadir,Lincoln,Basic,1752,369,0
U77727,Thanhha,Cushman,Basic,43101,43101,0
U58759,Mavis,Lester,Basic,44624,27687,0
U53280,Grace,Foster,Basic,32602,32602,0
U46123,Gary,Cloyd,Elite,80374,80374,1
U39065,Jim,Lauber,Basic,44019,21291,0
U76429,Lois,MacLachlan,Basic,38993,21234,0
U71252,Audrey,Leigh,Basic,34404,34404,0
U89827,Christina,Lawson,Basic,49652,39974,0
U69708,Gennifer,Berry,Basic,73117,73117,0
U42918,Tae,Turnage,Basic,34623,8199,0
U97894,Alice,Lide,Basic,57311,55581,0
U58308,Sarah,Sorensen,Basic,3769,3769,0
U71269,Carl,Taylor,Basic,13521,13521,0
U41860,Nicholas,Keatley,Basic,21577,12742,0
U83086,Fein,Henkes,Basic,21675,18172,0
U38224,Kathryn,Sauer,Basic,65874,3497,0
U23021,Hilda,McKissack,Basic,32549,4771,0
U28920,Herbert,Paulsen,Basic,64000,64000,0
U64974,Jerry,Davis,Basic,53959,39618,0
U72497,Sharon,Hubbard,Basic,65633,62210,0
U97449,Joan,Gold,Basic,19375,5840,0
U44450,Idwal,Schmidt,Basic,38043,10753,0
U20744,Allan,Hallock,Basic,52205,27323,0
U82594,Randall,Hamilton,Basic,67801,67801,0
U88810,Elizabeth,McKinley,Basic,5517,4633,0
U27267,Scott,James,Basic,37629,14566,0
U52484,Janet,Choldenko,Elite,124964,44624,1
U86393,Rick,Maxwell,Basic,4488,133,0
U96870,Kathi,Bowen,Basic,46089,14891,0
U48107,Cece,Henry,Basic,67949,67949,0
U96144,Jennifer,Greene,Basic,20910,20910,0
U97696,Rita,Snedeker,Basic,68878,68878,1
U62292,Amy,Young,Basic,44870,36152,0
U51081,Junyi,Moon,Basic,54925,15445,0
U82497,Mari,Hamilton,Basic,63259,63259,0
U81450,Margi,Rourke,Basic,53464,53464,0
U72042,Catherine,Borton,Basic,72049,10759,0
U48310,George,Sidman,Basic,46115,46115,0
U16001,Christian,Carroll,Basic,37260,28342,0
U94474,Anna,Ingalls,Basic,64792,64792,0
U44039,Alicia,Hubbard,Basic,56118,5930,0
U48668,Lois,Babbitt,Basic,51054,51054,0
U63482,Matt,Kyle,Basic,21095,20152,0
U19221,Doris,Sorensen,Basic,62030,62030,0
U17111,Rita,Armstrong,Basic,22982,13752,0
U82380,Susan,Bond,Basic,73638,23173,0
U68364,Idwal,Selden,Basic,52678,52678,0
U90735,Christian,Treffinger,Elite,89582,23562,1
U38018,Jennifer,Coblentz,Basic,34949,24476,0
U78676,Phyllis,Sperry,Basic,50968,7669,0
U60332,Nancy,L'Engle,Basic,73682,73682,0
U64801,Alida,Singmaster,Basic,36150,35128,0
U47200,Thanhha,McGraw,Basic,10989,7503,0
U44931,Jean,Gaiman,Basic,27741,14645,0
U99222,Eugene,Boston,Basic,56532,51436,0
U84287,Eleanor,Edmonds,Basic,5774,5774,0
U71566,Zilpha,Craighead,Basic,41820,41820,0
U43095,Amy,Talbott,Basic,24555,19758,0
U85163,Christian,Willard,Basic,74485,72534,0
U55730,Dorothy,Watson,Basic,34988,34274,0
U28496,Cynthia,Small,Basic,3969,2593,0
U90084,Timothy,Voigt,Basic,23209,21911,0
U16740,Annie,Fritz,Basic,44044,34211,0
U67371,Phyllis,Keatley,Basic,61186,29856,0
U35096,Marion,Larson,Basic,17103,4497,1
U72894,Laura,Muñoz,Basic,14550,9475,0
U12461,Eunice,Field,Elite,91373,2933,0
U99617,Ester,Sidman,Basic,38574,8139,0
U66607,Margi,Farmer,Basic,41565,304,0
U79023,Carole,Woodson,Basic,46686,46686,0
U63038,Lloyd,Phelan,Basic,57406,12184,0
U92515,Phyllis,Malkus,Basic,59848,59848,0
U37676,Ursula,North,Basic,39774,37993,1
U59144,Sharon,Snedeker,Basic,30909,21701,0
U11632,Lois,Enright,Basic,53116,53116,0
U83307,Laura,McKean,Basic,14448,9804,0
U27279,Gerald,Hiranandani,Basic,38472,778,0
U95076,Jennifer,Field,Basic,17861,17861,0
U89220,Margery,Kelly,Basic,9221,810,0
U69345,Jason,Fisher,Basic,3576,1869,0
U21965,Bruce,Hunt,Basic,73385,34520,0
U39790,Mari,Lenski,Basic,63994,36346,0
U62425,Michele,Williams-Garcia,Basic,23575,7637,0
U28236,Christian,Rourke,Elite,84439,84439,1
U21669,Margi,Shannon,Basic,48498,48498,0
U89574,James,Wolk,Basic,70681,42206,0
U17100,Kirby,Fritz,Basic,65042,41142,0
U87563,Meindert,Shippen,Basic,29936,26502,0
U32423,Elizabeth,Raskin,Elite,75512,24430,1
U42605,John,Coman,Basic,41687,1474,0
U96290,Kirby,Reilly,Basic,67442,23219,0
U92393,Adam,Foster,Basic,43755,28947,0
U69049,Meindert,Woodson,Elite,90082,41688,1
U95452,Madeleine,Nic,Basic,1383,854,0
U23379,Harold,DiCamillo,Basic,5393,382,0
U94917,Michele,Murphy,Basic,41236,39874,0
U70660,Robert,Courlander,Basic,5895,360,0
U82274,Jeanetter,Seeger,Basic,70726,70726,0
U15045,Rick,Cooper,Basic,21543,13593,0
U32988,Francis,Gold,Basic,47841,47841,0
U28865,Clare,Hays,Basic,63983,44235,1
U18238,Marjorie,Besterman,Basic,23215,23215,0
U39374,Eugene,Sidman,Basic,9001,5201,0
U57104,Steve,Baity,Basic,4345,2114,0
U42521,Carol,Bowie,Basic,7208,6254,0
U24291,Louis,Treffinger,Basic,37545,14317,0
U51451,Dhan,Gopal,Elite,85445,16804,1
U48385,Walter,Leigh,Basic,22146,22146,0
U22403,Beverly,Fritz,Basic,47975,42431,0
U14122,David,Ish-Kishor,Basic,43702,12119,0
U68976,Sylvia,Basil,Basic,27832,27832,0
U41868,Edwin,Singmaster,Basic,47106,10074,1
U25829,Avi,Dalgliesh,Basic,38895,38895,0
U71106,Maia,Cooper,Basic,26260,576,0
U57554,Alicia,Stong,Basic,28960,3382,0
U61821,Jack,Fritz,Basic,16421,16421,0
U86669,Ralph,Soontornvat,Basic,6489,3696,0
U93966,Kadir,Paul,Basic,45882,24735,0
U56770,Randall,Barnes,Basic,41422,28068,0
U69480,Jim,Paul,Basic,55178,55178,0
U99510,Clara,Young,Basic,45052,10939,1
U68866,Marjorie,Schaefer,Basic,52409,52409,1
U38983,Kathryn,Weston,Basic,29962,29962,0
U83449,Edwin,Gág,Basic,72959,11631,0
U19327,Aranka,Campbell,Basic,16575,4350,0
U69223,Jeanette,Nic,Basic,65252,25419,0
U98269,Gail,Bauer,Basic,63916,5321,0
U29462,Carole,Alexander,Basic,37623,37623,0
U55300,Idwal,Weil,Basic,74457,74457,0
U29928,Jacqueline,Lasky,Basic,16285,12012,0
U24200,Erin,Roe,Basic,72626,27329,0
U16741,Susan,Sauer,Basic,38615,28954,0
U13999,Caroline,Ingalls,Basic,26187,26187,0
U16946,Kelly,Ullman,Basic,52678,32135,0
U25326,Robin,Kadohata,Basic,12662,12662,0
U17592,Gerald,Keller,Basic,6879,3845,0
U84344,Ellen,Sawyer,Basic,37152,37152,0
U69887,Jason,Dejong,Basic,6547,6547,0
U63587,Carole,Konigsburg,Basic,14453,12499,0
U71153,Vince,Medina,Basic,55028,55028,0
U39011,Michele,Keatley,Basic,12891,12891,0
U65273,Maia,Rourke,Basic,12415,12415,0
U20613,Rebecca,Brooks,Basic,36320,23509,0
U29896,Laura,Gertrude,Basic,69716,69716,0
U57498,Avi,Marshall,Basic,3143,982,0
U22605,Rebecca,Hamilton,Basic,9679,9679,0
U41081,Eric,Hale,Basic,53616,15287,0
U99041,Kevin,Law,Elite,92666,37694,0
U53922,Ella,Lord,Basic,63113,63113,0
U99834,James,Schaefer,Basic,37621,25693,1
U18296,Mavis,Bowie,Basic,34962,21265,1
U19681,Cyrus,Talbott,Basic,6814,6814,0
U79590,Elizabeth,Field,Basic,23687,23687,0
U18032,Jeanetter,Kadohata,Basic,34865,14386,0
U87684,Margery,Lewis,Basic,23757,20752,0
U14916,Megan,North,Basic,37263,11279,0
U66721,Sid,Lai,Basic,22331,5111,0
U66795,Matt,Coolidge,Basic,2677,2050,0
U76914,Lauren,Angelo,Basic,68425,68425,0
U81961,Christian,Wier,Basic,60537,60537,0
U16943,Esther,Pène,Basic,20730,20730,0
U45670,Thanhha,Horvath,Basic,5857,5857,0
U49099,Edwin,Coblentz,Basic,46466,29314,0
U84390,Derrick,Gates,Basic,70895,20819,0
U24148,Audrey,Whalen,Basic,67153,17148,0
U56693,Sharon,Yates,Basic,6484,5347,0
U62782,Louis,Gould,Basic,17140,17140,0
U90542,Christine,Schindler,Basic,32154,15226,0
U26903,Christian,Babbitt,Basic,30874,28916,0
U31403,Margi,Whitney,Basic,68914,7566,0
U21853,Mildred,Wu,Basic,6564,6564,0
U35069,Clara,Bauer,Basic,4735,3518,0
U50627,Kirby,O'Dell,Basic,23446,23446,0
U34705,Jeanette,Basil,Basic,33595,22120,0
U10528,Kevin,Kendall,Elite,78862,78862,1
U99183,Edwin,Gertrude,Basic,15675,8376,0
U37341,Florence,Foster,Basic,6481,352,0
U11094,Valenti,Borton,Basic,14499,916,0
U64479,Eugene,Gaiman,Basic,71465,71465,0
U70960,Ralph,Raskin,Basic,37097,37097,0
U50076,Joseph,Paulsen,Basic,9833,4771,0
U80727,Ruth,Crannell,Basic,28348,18805,0
U64464,Christian,Jarvis,Basic,52573,47055,0
U66083,Jeanetter,Voigt,Basic,22492,17202,0
U71904,Meindert,Hiranandani,Basic,762,445,0
U44738,Kelly,Nolan,Basic,128,72,0
U37081,Eugene,DeJong,Basic,52574,52574,0
U86489,Allan,Schoenherr,Basic,40446,40446,0
U26370,Phil,Multnomah,Basic,25052,25052,1
U39753,Charles,Creech,Basic,8582,8582,0
U71125,Elizabeth,Yep,Basic,46288,2923,0
U96218,Monica,Barnhill,Basic,63098,12246,0
U99655,Carolyn,Medina,Basic,12092,12092,0
U11068,Scott,Meigs,Basic,28996,27159,0
U43132,Gary,Patron,Elite,88864,13732,1
U62597,Michele,Lord,Basic,49098,49098,0
U89635,Janet,Campbell,Basic,10831,4538,0
U99459,Idwal,Schmidt,Basic,9630,8243,0
U56065,Laura,Applegate,Basic,1308,1014,1
U52859,Russell,Patron,Basic,60192,48271,0
U49710,Suzanne,Alexander,Basic,33377,22622,0
U36005,Joyce,Dean,Basic,71232,71232,0
U37940,Renée,Lester,Basic,12890,468,0
U19826,Lloyd,Rhoads,Basic,37746,21672,0
U66553,Allan,Sherwin,Elite,110791,49098,1
U46173,Margery,Tunis,Basic,10614,10614,0
U21949,Matt,Gaiman,Basic,59590,58148,0
U62105,Elinor,Sperry,Basic,38553,37115,0
U69459,Fred,Black,Basic,68866,68866,0
U39576,Virginia,Barnes,Basic,61614,61614,1
U31383,Robin,Gipson,Basic,27503,9586,0
U86991,Ashley,Kelly,Basic,32727,3162,0
U92199,Karen,Lord,Basic,55821,55821,0
U66315,Richard,Fisher,Basic,16664,7104,0
U91705,Vince,Ingram,Basic,31181,31181,0
U20646,Irene,Lasky,Basic,55640,55640,0
U92020,Lynne,Kherdian,Basic,21738,21053,0
U29918,Christopher,Gág,Basic,14817,14438,0
U63786,Leo,Hewes,Basic,3041,1308,0
U49056,Cornelia,Lowry,Basic,22688,12752,0
U46072,Fred,Highwater,Basic,54798,30984,1
U24478,Eugene,Coblentz,Basic,62248,9775,0
U70027,Jennie,Bauer,Elite,106892,60436,0
U22943,Julius,Marie,Basic,19446,19446,0
U45948,Alice,Von,Basic,44809,44809,0
U24998,Audrey,Marshall,Basic,68947,68947,0
U39659,Hugh,Wier,Basic,10957,10957,0
U18651,Susan,Hesse,Basic,43708,18182,0
U21153,Sulamith,Schaefer,Basic,22326,3043,0
U68821,Michele,Stead,Basic,39808,37035,0
U57343,Sarah,Malkus,Basic,53526,53526,0
U83919,Sorche,Fenner,Basic,22926,22926,0
U74791,Valenti,Woodson,Basic,5684,2123,0
U93924,Fred,Marie,Basic,74403,72561,0
U48236,Caroline,Lauber,Basic,34478,12782,0
U99993,Suzanne,Enright,Basic,58697,58697,0
U35837,Sorche,Engle,Basic,24560,18219,0
U98307,Jeanetter,Field,Basic,58002,20194,0
U14886,Allan,Sidman,Basic,11779,11779,0
U70623,Jim,Campbell,Basic,42786,42786,0
U45858,Aranka,Swift,Basic,67718,2334,0
U98485,Laura,Weston,Basic,31539,31539,0
U75495,Scott,Leigh,Basic,20928,857,0
U21336,Robert,Fleischman,Elite,124934,108168,0
U88602,Jeanetter,Savage,Basic,36918,9554,0
U30079,Marion,Forbes,Basic,40192,29955,0
U51801,Vince,Savage,Basic,28816,23051,0
U94506,Susan,Bell,Basic,53126,20913,0
U43081,Herbert,Bond,Basic,43493,34229,0
U20798,Timothy,Brooks,Basic,31372,29749,1
U56582,Hugh,McKean,Basic,31394,16250,0
U21820,Idwal,Allee,Basic,30358,1016,0
U35283,Victoria,Hesse,Elite,88341,88341,1
U47585,James,Miller,Basic,68997,23878,0
U35616,Jane,Malkus,Basic,42508,17005,0
U77963,Anna,Janet,Basic,57036,25535,0
U65954,Jim,Krumgold,Basic,14261,6118,0
U35217,Alice,Treffinger,Basic,68324,2371,0
U91670,Shannon,Schindler,Basic,38197,5336,0
U76775,Gary,Gidwitz,Basic,23015,2322,0
U99552,Lois,Lofting,Elite,87479,87479,0
U97258,Cece,Bontemps,Basic,24953,5070,0
U40521,Olivia,Singmaster,Basic,12508,2156,0
U91954,Kevin,Spinelli,Basic,40646,37680,0
U93841,Esther,Paulsen,Basic,37752,37752,0
U34087,Ester,Gidwitz,Basic,58365,58365,0
U37146,Amy,Shannon,Basic,24712,5594,0
U23380,Beverly,Miles,Basic,74236,74236,0
U22876,Annie,Krumgold,Basic,29808,5376,0
U41143,Eunice,Roe,Basic,1503,82,0
U43544,Alida,Seredy,Basic,1252,1072,0
U36105,Pam,Taylor,Basic,72568,72568,0
U16613,Marilyn,Basil,Basic,51967,51967,0
U12471,Cornelia,Carson,Basic,37191,16792,0
U71329,Katherine,Turnage,Basic,30829,17819,0
U20586,Katherine,Ingram,Basic,64169,4072,0
U79497,Ralph,Gurko,Basic,42608,42608,0
U12296,Jasmine,Maxwell,Basic,48996,5339,0
U36302,Fein,White,Basic,52735,5488,0
U57518,Christopher,Applegate,Basic,29654,29654,0
U20337,Valenti,Bontemps,Elite,108838,105672,1
U23328,Polly,Boston,Basic,50384,35617,0
U11361,Pam,Ingalls,Basic,26230,20497,0
U57765,Ludwig,Foster,Basic,40252,40252,0
U64642,Mabel,Schaefer,Basic,60694,44688,0
U21756,Marjorie,Law,Basic,54870,54870,0
U82581,Meg,Schindler,Basic,70427,31634,0
U20932,Victoria,Tunis,Basic,19747,6493,0
U65876,Mavis,Steig,Basic,21645,18757,0
U67835,Christopher,Hiranandani,Basic,17216,692,0
U83718,Margi,Turnage,Basic,73777,1220,0
U88091,Thanhha,Singmaster,Basic,10047,8203,0
U14663,Constance,Coblentz,Basic,58844,2739,1
U43755,Meg,Paterson,Basic,22207,19511,0
U36123,Robert,Byars,Basic,68716,63521,0
U31978,Mildred,Armstrong,Basic,37242,13756,0
U31640,Edwin,Singmaster,Basic,47747,7805,0
U61434,Alice,Hallock,Elite,87019,19228,1
U45688,John,Hiaasen,Basic,3363,3341,0
U28187,Kadir,Besterman,Basic,46775,15021,0
U78553,Richard,Roe,Basic,30858,12623,0
U21537,Carole,Field,Basic,44358,44358,0
U48341,Ian,Keller,Basic,65911,65911,0
U94997,Irene,Allee,Basic,2248,2248,0
U81839,Robin,Blumberg,Basic,27048,2699,1
U12518,Steve,Peck,Basic,56056,48735,0
U22672,Katherine,Dalgliesh,Basic,73843,73843,0
U35865,Veera,Jones,Basic,15697,15697,0
U16964,Lloyd,Amy,Basic,55593,44565,0
U67694,Mary,Ish-Kishor,Basic,54656,4745,0
U98001,Laurence,Janet,Basic,40801,26407,0
U33643,Monica,Lin,Basic,42267,6699,0
U78157,Veera,Preus,Basic,52799,52799,0
U75435,Jennifer,Hubbard,Basic,35078,35078,0
U23181,Mari,Phelan,Basic,67726,39735,0
U48375,Rhoda,Barnhill,Basic,50786,13110,0
U67488,Johanna,Best,Basic,27958,15771,0
U94580,Joyce,Farmer,Basic,9793,2829,0
U48403,Irene,Warga,Basic,39312,39312,0
U41432,Sarah,Lofting,Basic,42048,42048,0
U74646,Walter,Bontemps,Basic,72380,3595,0
U40141,Madeleine,Dalgliesh,Basic,65491,65491,0
U12896,Randall,Fox,Basic,52344,8416,0
U52570,Joyce,Barnes,Basic,11933,11286,0
U14016,Junyi,Sheinkin,Basic,35821,35821,1
U58481,Christine,Eaton,Elite,90781,42633,0
U95874,Bette,Larson,Basic,67844,47318,0
U44971,Emily,Dalgliesh,Basic,62591,23297,0
U17435,Lauren,Carson,Basic,23492,23492,0
U72797,Marjorie,Shippen,Basic,41792,25883,0
U45004,Edwin,Fisher,Basic,39329,39329,0
U88934,Gail,Daugherty,Basic,42087,42087,0
U61446,Padraic,Lobel,Basic,36473,33723,0
U36627,Gerald,Coatsworth,Basic,10740,2944,0
U81459,Scott,Keith,Basic,64549,43005,0
U64470,Charles,Lincoln,Basic,52212,18145,0
U24835,Timothy,Small,Basic,73027,20245,0
